	K3.H	K3.Z	M2.Middle.L	K3.A	K3.V	K3.K	K3.B	K3.C	M2.Thumb.L	M2.Pinky.L	K3.E	M2.Middle.R	M3.Pinky.L	K1.Space	K1.N	K1.Shift.R	M3.Pinky.R	K3.Enter	K3.U	K3.Q	K3.Space	K1.Y	M2.Index.R	K3.G	K1.G	M3.Thumb.R	K1.R	K1.M	K3.J	K3.Y	K3.T	M2.Ring.R	K1.W	K1.T	M3.Middle.L	K3.I	M3.Ring.R	K1.B	K2.G	K3.W	K3.M	K2.B	K1.P	K2.N	M3.Index.R	K3.L	K3.F	K1.L	K1.H	K1.V	K2.Enter	M3.Ring.L	K1.C	K3.O	K2.F	M9.Middle.R	M9.Ring.R	M9.Thumb.L	K1.Q	K2.Y	M3.Middle.R	M9.Thumb.R	M3.Thumb.L	M2.Pinky.R	K3.Shift.R	K3.Shift.L	K2.E	M9.Pinky.R	K1.X	M9.Ring.L	K2.S	K2.H	K1.E	M2.Thumb.R	M2.Ring.L	K2.C	M9.Index.R	M2.Index.L	K2.V	K2.O	M9.Index.L	K2.W	K2.D	M3.Index.L	M9.Pinky.L	K3.S	K3.D	K2.X	K2.A	K2.P	M9.Middle.L	K2.M
K2.Enter	0.710533226225	0.71871365539	0.771733039678	0.726459174554	0.729859091757	0.67510648747	0.691322851044	0.776350213736	0.801565689929	0.703080871181	0.825042890145	0.681154928621	0.695595519147	0.536722539369	0.617130926313	0.684716344411	0.596192677109	0.685584429248	0.681945507605	0.722698448476	0.72640859981	0.533787704462	0.6462745163	0.670934840473	0.648153423433	0.551658562852	0.574410205057	0.654585301865	0.688761356204	0.669254807494	0.723444425526	0.66619861529	0.642867727851	0.685870573772	0.628413202825	0.71300065525	0.60389630833	0.584867839781	0.448639257725	0.681565719206	0.63066687273	0.488971797375	0.706961595963	0.426048138931	0.626007512596	0.668320993006	0.716743933709	0.612969438446	0.584940428164	0.586398111633	0.0	0.704159573469	0.600995089481	0.64987803324	0.51052095607	0.598081427208	0.595607931777	0.535296025537	0.63508147239	0.624381721592	0.640241460981	0.62269157249	0.567544761983	0.636328431438	0.68535763898	0.664214136049	0.585596288614	0.503159109678	0.639011586718	0.55217956676	0.576617670722	0.399810972899	0.649050147383	0.696459580707	0.751974277076	0.572700882574	0.466216373167	0.708840165162	0.624442779077	0.469271886338	0.678163539991	0.447224771596	0.436630994705	0.66920157802	0.65619317889	0.687312160595	0.778334239288	0.460372423427	0.653318677975	0.686644966017	0.496149870079	0.462298699145
M3.Ring.L	0.635021122136	0.74598403424	0.744712129469	0.708643203687	0.742504464388	0.705859206627	0.704395016954	0.753271398243	0.73845598031	0.728097124608	0.793605619861	0.725911299539	0.690406910172	0.665694402761	0.703603654236	0.710257557121	0.635523670767	0.707131280389	0.713748030959	0.777025804506	0.742646934212	0.615923932544	0.683370669333	0.713892473118	0.421383395161	0.628408838562	0.712253630037	0.602682889444	0.639112199218	0.641543668467	0.715561010769	0.713013315958	0.568204555459	0.718019682598	0.671177739348	0.740230128966	0.666479826296	0.616463457736	0.692345069255	0.71815601399	0.679547023061	0.706534935409	0.653333074051	0.58847436578	0.640135724196	0.700144898049	0.746978806681	0.660736350969	0.503463608505	0.562141782473	0.704159573469	0.0	0.634339474196	0.723255111873	0.489997293518	0.618329032832	0.605124250388	0.682481375199	0.642726958596	0.567897405101	0.637040677023	0.606244749424	0.686930016516	0.718588965957	0.712832649705	0.698216787241	0.658971018142	0.651944862971	0.65218279072	0.571963905437	0.630639903929	0.649873289904	0.532784109711	0.753861546845	0.683680182276	0.58803973131	0.576103134648	0.717242964071	0.679045289911	0.692770633971	0.669739911882	0.63713349093	0.699540621545	0.476387429292	0.697706784485	0.747868698741	0.77796921544	0.646573842979	0.710206584576	0.618751316545	0.679229274686	0.686401388604
K1.C	0.73090088235	0.714814978601	0.761378790417	0.728542934876	0.741568782787	0.749892554241	0.748660091039	0.785617459241	0.778824927699	0.768831749711	0.819035039461	0.711798362	0.66820171657	0.569718276196	0.566578249337	0.646491025823	0.602877404043	0.710131030935	0.746240741116	0.753904118577	0.757934768596	0.534427466901	0.703528870515	0.735694062057	0.629952817844	0.61572110572	0.561713808873	0.535259829584	0.749456093651	0.734619724667	0.710470364693	0.713967552918	0.603066886908	0.662869235056	0.628436962494	0.730159147615	0.662787748747	0.52700791386	0.571406976219	0.709958567539	0.717430410139	0.62950988154	0.625960845544	0.593070807657	0.604575398424	0.689369863657	0.7451533335	0.634730589205	0.548431937998	0.509222856587	0.600995089481	0.634339474196	0.0	0.680900631675	0.522455710584	0.694581918163	0.671988425436	0.713827585263	0.484182824867	0.662072768772	0.609118274842	0.666490699193	0.548502880251	0.638510268083	0.723463408762	0.707878103604	0.519161576769	0.692510786703	0.614556077785	0.571516142215	0.54577688257	0.546311762645	0.522062897588	0.726060546042	0.724311061551	0.629516722174	0.655760567151	0.747429635407	0.649928009899	0.569083462475	0.732404936264	0.535838800375	0.555770279824	0.649492972904	0.711138576292	0.707504017455	0.783468284992	0.671626151636	0.631345841169	0.642603002447	0.547044610235	0.667107729177
K3.O	0.524335773765	0.531311841062	0.574377629077	0.485705641915	0.519268394682	0.532846667385	0.484728486808	0.556795536526	0.617167685993	0.563521728109	0.655147466373	0.552886077341	0.675598883329	0.633700177414	0.700128751857	0.627993077335	0.587689653937	0.435481303072	0.478928277547	0.52103942233	0.483341721969	0.554756270439	0.512709465352	0.499476391941	0.680697708308	0.62695498528	0.64605931381	0.646753555237	0.510812062619	0.519697227519	0.450005331546	0.556438291311	0.621804737953	0.682898913348	0.65307900936	0.420989310021	0.678243379073	0.570513270362	0.588830394805	0.491899962302	0.426106566746	0.711949575105	0.631807474775	0.603221863267	0.596007437178	0.52769071548	0.531431034483	0.671658236802	0.655274303301	0.644904467384	0.64987803324	0.723255111873	0.680900631675	0.0	0.724686053969	0.711829205715	0.636856439116	0.68508778958	0.62098497437	0.729010612093	0.645926291229	0.657353692565	0.649697534795	0.492100541278	0.433783219702	0.468198156772	0.706291120138	0.666488981265	0.610192918316	0.624335956732	0.66651927394	0.704267714358	0.623074997802	0.525464907579	0.594009999844	0.689736011666	0.626106126046	0.572744086583	0.615064140248	0.647061824913	0.677407619377	0.716527042855	0.649922551896	0.701566884465	0.706270936366	0.496683423719	0.552632501678	0.693993659768	0.656324878417	0.72473973393	0.696283933505	0.644110165837
K2.F	0.687993996362	0.753805147393	0.775472381696	0.750604379001	0.748791430042	0.736082131879	0.739124882351	0.800004295774	0.79276903961	0.754777118568	0.82731566518	0.724004266643	0.696955539983	0.58411192583	0.586349471132	0.688373108364	0.660776290619	0.731906735643	0.738335745148	0.763616085057	0.770404798995	0.59249421894	0.694961731958	0.717707731467	0.556046201279	0.606790773398	0.606787516603	0.61559851556	0.68750118421	0.682071939955	0.748842073033	0.712821656493	0.648192344025	0.700925999334	0.656801148967	0.758284839924	0.553543372588	0.638713377981	0.551171455957	0.74183756027	0.697711392119	0.584567360325	0.683641066739	0.5652677799	0.637579628319	0.704148055007	0.771864494096	0.673982802046	0.613896629822	0.584577279376	0.51052095607	0.489997293518	0.522455710584	0.724686053969	0.0	0.687208761581	0.707520056688	0.628382813681	0.650156371572	0.684233144822	0.65304389851	0.639289072785	0.576746382018	0.67054913142	0.746704988709	0.747078468625	0.535063128739	0.625193611731	0.642878296523	0.593504845168	0.6062330108	0.535103741964	0.595731608313	0.754798548227	0.743936761966	0.674024255458	0.612969387147	0.756857149852	0.63450085431	0.534250286679	0.733468792703	0.495569744711	0.494694683428	0.567734339903	0.738509140569	0.758944305457	0.807123539977	0.655241518226	0.659530636728	0.658812274397	0.606202300987	0.633549823137
M9.Middle.R	0.70707425284	0.723271936383	0.730797740064	0.665259707026	0.706636152294	0.651613666097	0.699752384704	0.7502952435	0.727531256292	0.74624943296	0.770970905842	0.649011350249	0.66658843297	0.690748055905	0.727609076957	0.640819187658	0.657888796379	0.68338954247	0.633853663291	0.767013248543	0.694216891193	0.620356385192	0.703939965788	0.708907953491	0.663514379096	0.630533228063	0.607477472796	0.669461044845	0.669073522468	0.656795425377	0.728668741108	0.660007407991	0.585769324216	0.676994675668	0.673287563545	0.725357695768	0.73733043842	0.633499099199	0.631046257259	0.688241685494	0.638203870761	0.675801786774	0.634804435881	0.535960855017	0.616929008684	0.6176145168	0.691387278574	0.652154636144	0.562851168829	0.600341832176	0.598081427208	0.618329032832	0.694581918163	0.711829205715	0.687208761581	0.0	0.410884048374	0.491026821361	0.559972000618	0.596797279334	0.632220550396	0.597991522078	0.617434461013	0.673864898946	0.690355915562	0.592499705293	0.661078134869	0.534776484053	0.592549439823	0.592654203475	0.569912791931	0.594677365689	0.630392666528	0.736664677161	0.741130731133	0.478776622902	0.467522217229	0.665651448772	0.680805546776	0.628585599891	0.54590902352	0.58386463321	0.675525659442	0.653576586659	0.591711296329	0.726904937867	0.748118005053	0.546436628558	0.703942286544	0.66287499976	0.689920136449	0.534424731958
M9.Ring.R	0.648436956606	0.667569194461	0.729664053382	0.638225516569	0.654877436308	0.625132710105	0.650006312436	0.723173829295	0.733298936363	0.702136872477	0.772154848744	0.630874668434	0.628307089401	0.708660313404	0.7195579062	0.628405554975	0.593166116886	0.654756450536	0.596546650876	0.732356886831	0.655121940181	0.46478716791	0.642964694354	0.64281613702	0.640855103669	0.603823892944	0.634264494473	0.6648593725	0.592857837087	0.606942400959	0.639799747954	0.614379217348	0.622665379822	0.674500353102	0.670748180067	0.689124420891	0.704124241801	0.567282336446	0.63814906996	0.665326958453	0.586520938947	0.643746159239	0.574711560944	0.494033532529	0.573191537474	0.6374123447	0.670269829026	0.62768709123	0.53866692876	0.582164968701	0.595607931777	0.605124250388	0.671988425436	0.636856439116	0.707520056688	0.410884048374	0.0	0.507159066468	0.547845500514	0.508543968956	0.652990724967	0.526914539952	0.627730395184	0.622946190831	0.604385245902	0.557910146252	0.659128910349	0.496511531709	0.559843712775	0.453588837709	0.53981478218	0.636416526827	0.636543773478	0.656697061489	0.749034397016	0.52688105017	0.453786294034	0.603066092187	0.692987172288	0.597555383994	0.511085822277	0.632214324934	0.618575523391	0.629008374842	0.45511176906	0.676807296875	0.726815657304	0.541876396547	0.61104343129	0.61519851079	0.574739127812	0.512743779908
M9.Thumb.L	0.715458433922	0.713736398978	0.634620500436	0.674966433509	0.669778966836	0.640475804117	0.649372643975	0.707057986942	0.648777203741	0.590837208056	0.706524457288	0.613904787658	0.628151454627	0.698770870443	0.67074489658	0.637853356202	0.591707015984	0.670950230228	0.633448338733	0.709919309293	0.711221264435	0.541193827033	0.628034862005	0.671525604382	0.639701272004	0.616356907396	0.593401324965	0.683781122521	0.689279495118	0.675812903072	0.662614872141	0.560329993167	0.610008446698	0.645151998029	0.659262301869	0.717343226636	0.673232749006	0.600413093892	0.566148200853	0.654486825939	0.627772887522	0.606362632641	0.64188256937	0.44585450843	0.604937601184	0.592445041759	0.699911756471	0.662584262839	0.622772520217	0.616674862464	0.535296025537	0.682481375199	0.713827585263	0.68508778958	0.628382813681	0.491026821361	0.507159066468	0.0	0.563935416324	0.567696606626	0.6365407915	0.607647966981	0.605749503305	0.608874638929	0.686045327481	0.612675790937	0.704144418801	0.391432403762	0.645734261854	0.520894349438	0.56929686189	0.660635947357	0.639584319982	0.636451220774	0.677626046431	0.599851019627	0.420656698871	0.595318506697	0.554654566878	0.542702513819	0.531519726402	0.650513568864	0.506599358839	0.670939751752	0.57054798905	0.663658898671	0.649467899133	0.454310271102	0.608773752498	0.671835828595	0.572849581388	0.435516432188
K1.Q	0.635989803432	0.638047376734	0.675699299445	0.59172269794	0.661327142448	0.644869120462	0.640071258099	0.694515350042	0.665785757098	0.654992904175	0.724688919364	0.591341681859	0.556224200071	0.600191271372	0.639145567175	0.544805818944	0.49599220008	0.63612205649	0.633195025848	0.676649911765	0.6588546246	0.480330034783	0.632243074472	0.68364551843	0.583370053418	0.565421683057	0.544094403482	0.537034044387	0.64396244312	0.630256648207	0.631974440416	0.586894213719	0.493832774865	0.558393900581	0.596083044014	0.627793473834	0.633779507134	0.559239260995	0.630414180738	0.60921812273	0.630515598061	0.688436525628	0.601366205687	0.513805379043	0.547174525302	0.548131723387	0.634722594434	0.601429072787	0.554576001229	0.512501214215	0.63508147239	0.642726958596	0.484182824867	0.62098497437	0.650156371572	0.559972000618	0.547845500514	0.563935416324	0.0	0.633212637859	0.518879083582	0.643115398833	0.571840756581	0.553965193388	0.623667921864	0.592129625316	0.671040600099	0.618405221329	0.580612199927	0.585230406087	0.575072042673	0.667102387135	0.508597161116	0.646968273739	0.667354512859	0.606815091459	0.562644189619	0.620255268845	0.685391897035	0.60402323218	0.641601434922	0.704842323553	0.630404537103	0.606294795256	0.645787583407	0.641911903867	0.679667364071	0.626874409755	0.674970233489	0.651348555246	0.650965880702	0.567472735079
K2.Y	0.736642576937	0.744541844609	0.745454186244	0.760098561781	0.734709310143	0.698245869842	0.728012200599	0.783946523922	0.749875263543	0.711693934634	0.808548714135	0.690460524254	0.720178252132	0.730436999706	0.752584565705	0.715750554452	0.641644210616	0.701434896518	0.721157780685	0.768902299217	0.759624010819	0.581335214901	0.70876318456	0.737301854361	0.621095835824	0.570712491682	0.763845279112	0.640811462806	0.739621887898	0.73083787645	0.734253065775	0.649752438786	0.656611773643	0.662911117651	0.693837297877	0.753325050814	0.767245301196	0.640745177665	0.682242782745	0.740448711896	0.686586949593	0.57995161778	0.69022446035	0.5027137541	0.676423045214	0.732081123654	0.76097531166	0.677807536998	0.547130427246	0.587141719479	0.624381721592	0.567897405101	0.662072768772	0.729010612093	0.684233144822	0.596797279334	0.508543968956	0.567696606626	0.633212637859	0.0	0.671113969964	0.537327131266	0.737248425096	0.675179724287	0.739212768114	0.684876694173	0.661657395816	0.570908068804	0.661642082911	0.541243451031	0.591890762512	0.596243698796	0.611199724192	0.728350644528	0.717092991079	0.485881718518	0.486144930153	0.713503229595	0.653311272975	0.635439061437	0.569379471747	0.59970543955	0.677717786215	0.616176071686	0.631948993584	0.782223057824	0.750547000815	0.548320409445	0.695648115937	0.591286876409	0.641301366571	0.579340898927
M3.Middle.R	0.679073736601	0.696775501968	0.709119640771	0.664625495476	0.659071253371	0.686329166965	0.63684894159	0.721086397047	0.719649488583	0.657508284548	0.714795532228	0.626440050311	0.487487631077	0.53252892026	0.598505488776	0.504208809651	0.503381567088	0.61921473662	0.619651049832	0.713668459256	0.673544071789	0.516494690482	0.666057683002	0.696918350957	0.614517217507	0.527975972922	0.553856500543	0.55252925917	0.688656812723	0.679386390608	0.667542427123	0.612984348234	0.560754813786	0.639501335119	0.44872250511	0.611552339788	0.576745145878	0.587218152484	0.607516277976	0.666738791146	0.637446096012	0.701927991795	0.602032708873	0.558517854307	0.446240334026	0.591036240679	0.605028834407	0.475871240467	0.529938525253	0.469603195392	0.640241460981	0.637040677023	0.609118274842	0.645926291229	0.65304389851	0.632220550396	0.652990724967	0.6365407915	0.518879083582	0.671113969964	0.0	0.607024067116	0.605426957689	0.64278959466	0.651217646309	0.634490066688	0.690213663143	0.697551309821	0.563142459718	0.614605120036	0.673074255689	0.696205061856	0.424910585643	0.665457541334	0.671339010424	0.652674788814	0.61462814356	0.631479237857	0.633262343216	0.695427266483	0.691672971823	0.707019840681	0.655638513788	0.583485097814	0.640859084102	0.695083387828	0.739529050312	0.693714635217	0.690665246803	0.680683906993	0.708019945255	0.630107601342
M9.Thumb.R	0.618983065491	0.666578796151	0.745123301847	0.726763837473	0.593082793067	0.604754953648	0.596069419258	0.709012758575	0.737002395637	0.614958384464	0.762781312757	0.613655003312	0.628998748084	0.636509401356	0.690610980105	0.596825880229	0.63242366512	0.542799748616	0.591351464595	0.668058466803	0.6332029644	0.555291280317	0.605542287915	0.560329278262	0.563287339453	0.530495447174	0.68916416347	0.610223437749	0.636846280588	0.686206088964	0.610077233074	0.631058369746	0.638919454225	0.663941461805	0.601851632908	0.693207588886	0.698518647775	0.479528301711	0.627984089797	0.618254538722	0.582037542469	0.63297501363	0.574353745113	0.555003418846	0.633246207391	0.635365723788	0.673577791835	0.625648908788	0.572451569756	0.605090719507	0.62269157249	0.606244749424	0.666490699193	0.657353692565	0.639289072785	0.597991522078	0.526914539952	0.607647966981	0.643115398833	0.537327131266	0.607024067116	0.0	0.689316581894	0.621306102057	0.603094535373	0.611127071307	0.603219119364	0.595975706514	0.50026656483	0.52964861203	0.599178536363	0.626692337907	0.562516943334	0.61599093069	0.705339475056	0.622876753366	0.483578008889	0.640841447087	0.614366884413	0.60035520349	0.589225273998	0.613120645963	0.642483990891	0.603737850256	0.555682710489	0.698431976843	0.699404746358	0.604133286528	0.674302001234	0.594363967664	0.635198147855	0.643703711658
M3.Thumb.L	0.70844215124	0.69858739092	0.704369082294	0.652399333502	0.691310559113	0.662821600824	0.686683128383	0.73559866224	0.727731541484	0.7256483014	0.74991168629	0.684019148264	0.577310457428	0.516984983822	0.531356585758	0.59791276493	0.579976542312	0.685352960645	0.610703131478	0.703696746688	0.710206133279	0.61480195209	0.622011869268	0.659963158659	0.637253681111	0.593276481149	0.355658056188	0.517032562091	0.712389086136	0.650053141787	0.651996791078	0.604661438197	0.539377729749	0.706947229834	0.54671160543	0.668128917344	0.574694667634	0.586316322572	0.584337961902	0.658465352604	0.634985037414	0.646271816564	0.558860568502	0.603307892431	0.587975898828	0.553076078001	0.681477338274	0.581186101243	0.538463564993	0.541360479749	0.567544761983	0.686930016516	0.548502880251	0.649697534795	0.576746382018	0.617434461013	0.627730395184	0.605749503305	0.571840756581	0.737248425096	0.605426957689	0.689316581894	0.0	0.619598498091	0.689488806904	0.62594017273	0.630013630227	0.61266910271	0.640340015216	0.625109640066	0.602803251355	0.642463511021	0.594042855968	0.676891652671	0.703186200278	0.720388718983	0.589204469495	0.657781213518	0.710830927086	0.550234928118	0.70143994798	0.625755652279	0.526585749835	0.652033182366	0.678460511858	0.629100298852	0.732699603306	0.631826685294	0.580631912573	0.656904301154	0.635676168757	0.615868945761
M2.Pinky.R	0.592271286998	0.562941340938	0.573123602194	0.507852954382	0.540449775539	0.573118910958	0.566743384603	0.612378373096	0.620248268054	0.568068267932	0.680289705705	0.515707854792	0.636176448415	0.679153763579	0.680372194149	0.618977157458	0.568054669971	0.536143642319	0.566932701399	0.592624588823	0.571547219625	0.545991906032	0.528265700846	0.55643826161	0.680780923079	0.600630885875	0.597247142128	0.603162007952	0.51432462362	0.573077788739	0.519673317641	0.509599709432	0.585317189086	0.603063850341	0.643635947204	0.561596358248	0.635535400027	0.555117396911	0.578990086004	0.466233279829	0.533501712249	0.67132910315	0.598930857133	0.588681566212	0.595144951009	0.503282762125	0.579364024513	0.696160660376	0.642649183755	0.624013697825	0.636328431438	0.718588965957	0.638510268083	0.492100541278	0.67054913142	0.673864898946	0.622946190831	0.608874638929	0.553965193388	0.675179724287	0.64278959466	0.621306102057	0.619598498091	0.0	0.540695215642	0.51677167285	0.679502474555	0.62258827386	0.612408357249	0.575110187207	0.62222851353	0.692866054616	0.614323374084	0.569354996804	0.592684204755	0.687343622225	0.569401861328	0.533591953219	0.667768651045	0.584592183667	0.677351177734	0.681134372547	0.620891495562	0.688406459143	0.6977017139	0.557995389844	0.571530826191	0.671762252872	0.649933814218	0.691682399109	0.653890361806	0.616130231777
K3.Shift.R	0.50006743377	0.372273006564	0.479247379309	0.443851295056	0.376731588425	0.46811444029	0.413447352731	0.424683954582	0.509635056335	0.484953170399	0.511851051801	0.456528718084	0.599746159752	0.694134068077	0.733801379829	0.605487815052	0.607949741181	0.389168867067	0.428261692255	0.440544654764	0.364695738193	0.586851136426	0.544351879212	0.464712422422	0.645088211473	0.647566328445	0.673669058943	0.642401686034	0.450857264122	0.506467711424	0.400688063772	0.52956854235	0.646350735664	0.689175648102	0.62872113332	0.454603690216	0.692864553547	0.598277777709	0.650335634891	0.378794882146	0.488313142648	0.756703372359	0.622628291336	0.602446578775	0.641567351606	0.52529590365	0.401113596603	0.681280442398	0.652840001214	0.660258903001	0.68535763898	0.712832649705	0.723463408762	0.433783219702	0.746704988709	0.690355915562	0.604385245902	0.686045327481	0.623667921864	0.739212768114	0.651217646309	0.603094535373	0.689488806904	0.540695215642	0.0	0.423849115359	0.745154438672	0.713856249417	0.656950406208	0.677447726371	0.710061074427	0.755794058806	0.614739469839	0.570996490093	0.529478361628	0.689045131648	0.638355103593	0.491711389526	0.726906251381	0.693489909317	0.650182411584	0.757809883215	0.698307426686	0.698969413634	0.704285407598	0.418716196011	0.425725514886	0.701283792421	0.685383220276	0.73762660042	0.735422062984	0.658933074491
K3.Shift.L	0.477678761175	0.488666969892	0.57839384517	0.455229400284	0.476696632266	0.458536914898	0.477482720634	0.549604213156	0.576765276916	0.578086258205	0.610290725537	0.463262680739	0.5962866055	0.707549878667	0.700186115092	0.617753400426	0.561318340871	0.43942851486	0.36481068807	0.53005873619	0.471558500414	0.58667695155	0.544417207364	0.481422023058	0.657829407856	0.603577529399	0.627690070089	0.614040879714	0.479540829246	0.414451237965	0.45895459348	0.518899978625	0.603670326288	0.674732843023	0.651824477854	0.467079837466	0.692966271391	0.565733639201	0.625801241168	0.4990068589	0.493058592182	0.719348267034	0.615376877512	0.537550994943	0.616959854052	0.480967288178	0.500659497199	0.65968923376	0.639248578994	0.628177754844	0.664214136049	0.698216787241	0.707878103604	0.468198156772	0.747078468625	0.592499705293	0.557910146252	0.612675790937	0.592129625316	0.684876694173	0.634490066688	0.611127071307	0.62594017273	0.51677167285	0.423849115359	0.0	0.69773632758	0.6456526809	0.682180402267	0.638273274041	0.60069458435	0.739595840053	0.61562716944	0.635502752911	0.590408225731	0.649044511518	0.575953330636	0.524817883025	0.714205598361	0.611765338105	0.658699432224	0.737626942669	0.626722196109	0.646908038715	0.652796383452	0.479888683387	0.510876602598	0.636837545535	0.623818207482	0.682963492283	0.723699269234	0.612025301818
K2.E	0.746765891441	0.732571833603	0.806437655846	0.743720673882	0.756631022856	0.75101985589	0.756914841017	0.790595909458	0.807616935021	0.767476981251	0.848701009704	0.754397628862	0.696076780122	0.561827708226	0.615659413658	0.710718201056	0.661462940603	0.718077203409	0.740467225051	0.772364618778	0.785299010978	0.60953497399	0.711321969261	0.731368120245	0.689653929993	0.576559181701	0.660459425079	0.631664055412	0.767774545801	0.72042318183	0.729174925166	0.723247487004	0.67713186881	0.718796226567	0.691598133857	0.752832995481	0.707268782086	0.563216000489	0.588272737906	0.695727207292	0.691874238835	0.547299840741	0.641019279966	0.657679969416	0.683340908392	0.715319733882	0.775494910823	0.647539486975	0.548914438636	0.580328328294	0.585596288614	0.658971018142	0.519161576769	0.706291120138	0.535063128739	0.661078134869	0.659128910349	0.704144418801	0.671040600099	0.661657395816	0.690213663143	0.603219119364	0.630013630227	0.679502474555	0.745154438672	0.69773632758	0.0	0.633231332561	0.66148775802	0.54176273479	0.551296488405	0.467424874531	0.575190450361	0.787567527022	0.789534326689	0.591106051888	0.645585570649	0.78132528921	0.646090975772	0.489061748423	0.71984273637	0.434813465496	0.477167154448	0.662911403979	0.67680975172	0.728131659136	0.814448196626	0.619750009215	0.585528004629	0.546986282125	0.546080819014	0.649323189905
M9.Pinky.R	0.71093420654	0.743221102163	0.706847280741	0.688351984559	0.727288173778	0.651167409235	0.684563666017	0.739773897563	0.7170511995	0.658296406473	0.754714191122	0.681879117681	0.681355360992	0.697108005571	0.670369113908	0.666580220807	0.609701865193	0.688105900232	0.669073864872	0.745306553526	0.737856928286	0.607587823427	0.625779831268	0.655458519225	0.68602897802	0.633931559336	0.597158328682	0.680935884842	0.693113937515	0.694008027946	0.713764678628	0.62522382441	0.656269769282	0.630426845171	0.698631518833	0.732990383969	0.653699652983	0.575989984614	0.607999965901	0.697463173055	0.679994180255	0.526004875994	0.635793994498	0.52814553934	0.621049039714	0.627817129107	0.710809983984	0.657606751098	0.609923200871	0.630447434929	0.503159109678	0.651944862971	0.692510786703	0.666488981265	0.625193611731	0.534776484053	0.496511531709	0.391432403762	0.618405221329	0.570908068804	0.697551309821	0.595975706514	0.61266910271	0.62258827386	0.713856249417	0.6456526809	0.633231332561	0.0	0.607643852091	0.47510157172	0.487101706619	0.570920733054	0.664202033963	0.664593868831	0.721205681346	0.559451066568	0.477174985405	0.667806011453	0.536896379664	0.566055926418	0.533083234504	0.565988291051	0.594217251513	0.676275325869	0.595853096677	0.680864565021	0.721897984727	0.538891903523	0.657348368188	0.660917058622	0.614678499956	0.446772296121
K1.X	0.646987710532	0.689458513578	0.743996812893	0.714512597851	0.644256218287	0.664774326195	0.648688793869	0.727143071877	0.749300361549	0.68218290698	0.778067627581	0.633707456034	0.633067504007	0.545206026475	0.681626855297	0.592101994524	0.594755948794	0.600518418086	0.643899905827	0.69156576745	0.649958796092	0.516395745109	0.628859906069	0.590577452502	0.62028147995	0.577119643109	0.611941210621	0.626013070019	0.642644499012	0.723549585358	0.648681880843	0.666740790051	0.579442154593	0.612999444628	0.632163601566	0.685889599348	0.647533502591	0.512817578189	0.566419230484	0.662919801143	0.62055225874	0.649456905626	0.564611278882	0.572906896883	0.501551073563	0.635162169294	0.676683039909	0.636335373356	0.593305039593	0.577000334485	0.639011586718	0.65218279072	0.614556077785	0.610192918316	0.642878296523	0.592549439823	0.559843712775	0.645734261854	0.580612199927	0.661642082911	0.563142459718	0.50026656483	0.640340015216	0.612408357249	0.656950406208	0.682180402267	0.66148775802	0.607643852091	0.0	0.575099170228	0.556960594315	0.612546638133	0.572656590886	0.581992889372	0.76156691268	0.624250121117	0.586480767441	0.686856795047	0.53207556554	0.649508057721	0.608958616391	0.635132384305	0.668068933123	0.636896863372	0.656710340599	0.687771733661	0.734872735106	0.644584869557	0.674949613447	0.673386305758	0.619809562259	0.664883848812
M9.Ring.L	0.700469945889	0.706068092361	0.759066397087	0.69786504003	0.688363511274	0.689465734808	0.655358143842	0.748496569952	0.772105065207	0.674669774784	0.804493254678	0.671818366671	0.618995758259	0.637753470345	0.552392624703	0.620869690919	0.510265153919	0.661602164554	0.669802753117	0.734378348488	0.720295725407	0.487645584032	0.619701875909	0.657799532429	0.621440571079	0.532928014257	0.619858517085	0.589415044739	0.667920766076	0.669387142394	0.674136526645	0.611412372505	0.617215893207	0.6762483735	0.631650948793	0.670220797129	0.658324363114	0.439294464494	0.606657276957	0.681010475339	0.65427794942	0.564991059382	0.585694837652	0.469139294791	0.594469300028	0.646066406651	0.719674141455	0.582850908262	0.459104745088	0.531992944194	0.55217956676	0.571963905437	0.571516142215	0.624335956732	0.593504845168	0.592654203475	0.453588837709	0.520894349438	0.585230406087	0.541243451031	0.614605120036	0.52964861203	0.625109640066	0.575110187207	0.677447726371	0.638273274041	0.54176273479	0.47510157172	0.575099170228	0.0	0.46561764692	0.585039596869	0.545285542203	0.695642953155	0.736965909729	0.590358027471	0.523032960077	0.681084042085	0.57372063062	0.575261643622	0.666898715032	0.593334741763	0.500332245913	0.552350231689	0.531935160014	0.654685037368	0.746163948069	0.576032108612	0.527851469838	0.535654379755	0.456519709696	0.567538807326
